Client ID,Client Type,Number of Customers,Montly Target,Zip Code,Calendardate,Amount Collected,Unit Sold,Campaign (Email),Campaign (Flyer),Campaign (Phone),Sales Contact 1,Sales Contact 2,Sales Contact 3,Sales Contact 4,Sales Contact 5,Number of Competition
ID-987430,Large Facility ,1400,75,1003,16-10-2015,1704732,48,0,0,0,0,0,7095000,0,0,High
ID-987430,Large Facility ,1400,75,1003,16-11-2015,3409460,24,0,0,0,0,0,6450000,0,0,High
ID-987430,Large Facility ,1400,75,1003,17-12-2015,20456764,147,0,0,0,0,645000,11287500,322500,0,High
ID-987433,Medium Facility,960,40,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987433,Medium Facility,960,40,1003,16-02-2014,0,0,0,0,0,0,645000,0,0,0,Low
ID-987433,Medium Facility,960,40,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987433,Medium Facility,960,40,1003,18-04-2014,6818920,48,0,0,0,0,322500,0,0,0,Low
ID-987433,Medium Facility,960,40,1003,19-05-2014,0,0,0,0,0,0,322500,322500,0,0,Low
ID-987433,Medium Facility,960,40,1003,16-06-2014,0,0,0,0,0,0,967500,0,0,0,Low
ID-987433,Medium Facility,960,40,1003,17-07-2014,0,0,0,0,0,0,645000,322500,0,0,Low
ID-987433,Medium Facility,960,40,1003,16-08-2014,3409460,24,0,0,0,0,322500,322500,0,0,Low
ID-987433,Medium Facility,960,40,1003,16-09-2014,6818920,48,0,0,0,0,0,322500,0,0,Low
ID-987433,Medium Facility,960,40,1003,16-10-2014,13637844,99,0,0,0,0,0,967500,0,0,Low
ID-987433,Medium Facility,960,40,1003,16-11-2014,13637844,99,0,0,0,0,0,1612500,0,0,Low
ID-987433,Medium Facility,960,40,1003,17-12-2014,20456764,147,0,0,0,0,0,1.29E+06,0,0,Low
ID-987433,Medium Facility,960,40,1003,16-01-2015,27275684,198,0,0,0,0,1612500,2.58E+06,0,0,Low
ID-987433,Medium Facility,960,40,1003,16-02-2015,23866224,171,0,0,0,0,967500,2257500,0,0,Low
ID-987433,Medium Facility,960,40,1003,18-03-2015,34094608,246,0,0,0,0,645000,2257500,0,0,Low
ID-987433,Medium Facility,960,40,1003,18-04-2015,40913528,294,0,0,0,0,0,1.29E+06,0,0,Low
ID-987433,Medium Facility,960,40,1003,19-05-2015,40913528,294,0,0,0,0,0,967500,0,0,Low
ID-987433,Medium Facility,960,40,1003,16-06-2015,64779752,468,0,0,0,0,0,1935000,0,0,Low
ID-987433,Medium Facility,960,40,1003,17-07-2015,54551372,393,0,0,0,0,0,1612500,0,0,Low
ID-987433,Medium Facility,960,40,1003,16-08-2015,78417596,567,0,0,0,0,322500,967500,0,0,Low
ID-987433,Medium Facility,960,40,1003,16-09-2015,51141912,369,0,0,0,0,645000,645000,0,0,High
ID-987433,Medium Facility,960,40,1003,16-10-2015,64779752,468,0,0,0,0,967500,1.29E+06,0,0,High
ID-987433,Medium Facility,960,40,1003,16-11-2015,81827056,591,773174.4,0,0,0,1935000,967500,0,0,High
ID-987433,Medium Facility,960,40,1003,17-12-2015,54551372,393,0,0,0,0,967500,645000,0,0,High
ID-987434,Small Facility ,800,40,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,18-04-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,19-05-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,16-06-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,17-07-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,16-08-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,16-09-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,16-10-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,16-11-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,17-12-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,16-01-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,16-02-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,18-03-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,18-04-2015,0,0,0,1447913.2,0,0,0,0,0,0,Low
ID-987434,Small Facility ,800,40,1003,19-05-2015,10228384,75,0,87032,0,0,1.29E+06,3547500,0,0,Low
ID-987434,Small Facility ,800,40,1003,16-06-2015,17047304,123,0,0,0,0,0,1.29E+06,0,0,Low
ID-987434,Small Facility ,800,40,1003,17-07-2015,13637844,99,0,1072643.6,0,0,0,2.58E+06,0,0,Low
ID-987434,Small Facility ,800,40,1003,16-08-2015,30685148,222,1430713.2,0,0,0,0,1.29E+06,0,0,Low
ID-987434,Small Facility ,800,40,1003,16-09-2015,20456764,147,0,0,0,0,0,1935000,0,0,High
ID-987434,Small Facility ,800,40,1003,16-10-2015,30685148,222,0,0,0,0,0,967500,0,0,High
ID-987434,Small Facility ,800,40,1003,16-11-2015,27275684,198,0,0,0,0,645000,967500,0,0,High
ID-987434,Small Facility ,800,40,1003,17-12-2015,27275684,198,0,2243804.5,0,0,1612500,967500,0,0,High
ID-987436,Large Facility ,1440,35,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987436,Large Facility ,1440,35,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987436,Large Facility ,1440,35,1003,18-03-2014,0,0,0,0,0,0,645000,322500,0,0,Low
ID-987436,Large Facility ,1440,35,1003,18-04-2014,0,0,0,0,0,0,1.29E+06,645000,322500,0,Low
ID-987436,Large Facility ,1440,35,1003,19-05-2014,0,0,0,0,0,0,1935000,1935000,0,0,Low
ID-987436,Large Facility ,1440,35,1003,16-06-2014,0,0,0,3331296,0,322500,1612500,1612500,1.29E+06,0,Low
ID-987436,Large Facility ,1440,35,1003,17-07-2014,0,0,605827,0,0,0,322500,3.87E+06,0,322500,Low
ID-987436,Large Facility ,1440,35,1003,16-08-2014,0,0,61146,2352960,1647416,0,322500,4192500,0,0,Low
ID-987436,Large Facility ,1440,35,1003,16-09-2014,0,0,127710,0,0,0,0,3225000,0,0,Low
ID-987436,Large Facility ,1440,35,1003,16-10-2014,0,0,0,0,0,0,645000,6450000,0,0,Low
ID-987436,Large Facility ,1440,35,1003,16-11-2014,0,0,0,2001435,0,0,0,5482500,0,0,Low
ID-987436,Large Facility ,1440,35,1003,17-12-2014,0,0,0,4232812.5,0,0,322500,3225000,0,0,Low
ID-987436,Large Facility ,1440,35,1003,16-01-2015,0,0,533716,0,0,0,0,6450000,0,0,Low
ID-987436,Large Facility ,1440,35,1003,16-02-2015,10228384,75,0,0,4.30E+06,0,0,5160000,0,0,Low
ID-987436,Large Facility ,1440,35,1003,18-03-2015,3409460,24,0,0,0,0,645000,5160000,0,0,Low
ID-987436,Large Facility ,1440,35,1003,18-04-2015,17047304,123,0,0,0,0,322500,7095000,0,0,Low
ID-987436,Large Facility ,1440,35,1003,19-05-2015,10228384,75,0,0,0,0,322500,4515000,0,0,Low
ID-987436,Large Facility ,1440,35,1003,16-06-2015,13637844,99,0,6912013.5,0,0,0,7417500,0,0,Low
ID-987436,Large Facility ,1440,35,1003,17-07-2015,10228384,75,0,0,0,0,0,7095000,0,0,Low
ID-987436,Large Facility ,1440,35,1003,16-08-2015,10228384,75,0,0,0,0,0,4515000,0,0,Low
ID-987436,Large Facility ,1440,35,1003,16-09-2015,3409460,24,0,0,0,0,0,5482500,0,0,High
ID-987436,Large Facility ,1440,35,1003,16-10-2015,13637844,99,271011.8,0,0,0,0,9030000,0,0,High
ID-987436,Large Facility ,1440,35,1003,16-11-2015,10228384,75,0,6316033.5,0,0,322500,5160000,0,0,High
ID-987436,Large Facility ,1440,35,1003,17-12-2015,17047304,123,0,3569692.3,0,0,0,6127500,0,0,High
ID-987437,Medium Facility,6840,265,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987437,Medium Facility,6840,265,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987437,Medium Facility,6840,265,1003,18-03-2014,0,0,0,0,0,0,0,3.87E+06,0,0,Low
ID-987437,Medium Facility,6840,265,1003,18-04-2014,0,0,0,1945212.5,0,0,0,2902500,0,0,Low
ID-987437,Medium Facility,6840,265,1003,19-05-2014,0,0,0,0,0,0,0,21930000,0,0,Low
ID-987437,Medium Facility,6840,265,1003,16-06-2014,0,0,4267990.8,6911063.2,0,0,0,26122500,0,0,Low
ID-987437,Medium Facility,6840,265,1003,17-07-2014,37504068,198,1275810,0,0,0,0,24510000,0,0,Low
ID-987437,Medium Facility,6840,265,1003,16-08-2014,34094608,246,4285629.4,319060,0,0,322500,20640000,0,0,Low
ID-987437,Medium Facility,6840,265,1003,16-09-2014,51141912,369,4997068.7,1915650,0,0,0,17092500,0,0,Low
ID-987437,Medium Facility,6840,265,1003,16-10-2014,68189216,417,409704,6127500,0,0,6772500,17737500,0,322500,Low
ID-987437,Medium Facility,6840,265,1003,16-11-2014,63075024,417,1002342.9,936896.9,0,0,14512500,7417500,0,0,Low
ID-987437,Medium Facility,6840,265,1003,17-12-2014,85236520,615,288478.4,4843950,0,0,14190000,6127500,0,0,Low
ID-987437,Medium Facility,6840,265,1003,16-01-2015,68189216,492,4778160,4097633.4,0,0,18382500,6772500,0,0,Low
ID-987437,Medium Facility,6840,265,1003,16-02-2015,85236520,615,0,0,0,0,16447500,6772500,0,0,Low
ID-987437,Medium Facility,6840,265,1003,18-03-2015,115921664,837,0,678153,0,0,15802500,3547500,0,0,Low
ID-987437,Medium Facility,6840,265,1003,18-04-2015,105693284,762,0,8764178.3,0,0,4515000,7740000,0,1.29E+06,Low
ID-987437,Medium Facility,6840,265,1003,19-05-2015,78417596,567,5005200,7186486.8,0,0,4837500,8385000,0,322500,Low
ID-987437,Medium Facility,6840,265,1003,16-06-2015,100579092,690,2057515.6,1940891,0,0,7417500,10965000,645000,322500,Low
ID-987437,Medium Facility,6840,265,1003,17-07-2015,136378428,984,7852178.4,3003137.2,0,0,5805000,6772500,322500,0,Low
ID-987437,Medium Facility,6840,265,1003,16-08-2015,139787888,1008,1419000,13010247.7,0,0,4192500,7417500,322500,0,Low
ID-987437,Medium Facility,6840,265,1003,16-09-2015,95464900,690,2107000,6385500,0,0,3547500,6772500,967500,322500,High
ID-987437,Medium Facility,6840,265,1003,16-10-2015,146606812,1059,3523153.4,3973200,0,0,6127500,5805000,322500,322500,High
ID-987437,Medium Facility,6840,265,1003,16-11-2015,132116604,1017,0,7010827.5,0,2.58E+06,9352500,4515000,0,0,High
ID-987437,Medium Facility,6840,265,1003,17-12-2015,126150048,909,0,9336611.5,0,3225000,9030000,0,322500,0,High
ID-987438,Large Facility ,1400,70,1003,16-01-2014,11933112,48,0,0,0,0,0,0,0,0,Low
ID-987438,Large Facility ,1400,70,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987438,Large Facility ,1400,70,1003,18-03-2014,3409460,24,0,0,0,0,1.29E+06,967500,322500,0,Low
ID-987438,Large Facility ,1400,70,1003,18-04-2014,0,0,0,0,0,0,3547500,645000,0,0,Low
ID-987438,Large Facility ,1400,70,1003,19-05-2014,0,0,0,4358781,0,0,4192500,2.58E+06,0,0,Low
ID-987438,Large Facility ,1400,70,1003,16-06-2014,0,0,0,3397344,0,0,2.58E+06,2902500,1.29E+06,0,Low
ID-987438,Large Facility ,1400,70,1003,17-07-2014,6818920,48,494887,0,0,0,1612500,4192500,0,0,Low
ID-987438,Large Facility ,1400,70,1003,16-08-2014,13637844,99,0,0,1441489,0,1.29E+06,3547500,0,0,Low
ID-987438,Large Facility ,1400,70,1003,16-09-2014,20456764,147,0,1081127.5,0,0,645000,3225000,0,645000,Low
ID-987438,Large Facility ,1400,70,1003,16-10-2014,17047304,123,0,0,0,0,322500,6127500,0,0,Low
ID-987438,Large Facility ,1400,70,1003,16-11-2014,20456764,147,0,826322.4,0,0,0,6127500,0,0,Low
ID-987438,Large Facility ,1400,70,1003,17-12-2014,17047304,123,0,1277706.3,0,0,0,5160000,0,0,Low
ID-987438,Large Facility ,1400,70,1003,16-01-2015,10228384,75,0,0,0,0,322500,5805000,0,0,Low
ID-987438,Large Facility ,1400,70,1003,16-02-2015,27275684,198,0,0,1.29E+06,0,0,5482500,0,0,Low
ID-987438,Large Facility ,1400,70,1003,18-03-2015,17047304,123,0,0,0,0,0,7095000,0,0,Low
ID-987438,Large Facility ,1400,70,1003,18-04-2015,40913528,294,0,0,0,0,0,7095000,0,0,Low
ID-987438,Large Facility ,1400,70,1003,19-05-2015,34094608,246,0,0,0,0,0,6127500,0,0,Low
ID-987438,Large Facility ,1400,70,1003,16-06-2015,27275684,198,0,441463.8,0,0,0,8707500,0,0,Low
ID-987438,Large Facility ,1400,70,1003,17-07-2015,44322988,321,0,0,0,0,0,8062500,0,0,Low
ID-987438,Large Facility ,1400,70,1003,16-08-2015,16194940,150,0,7901439.2,0,0,0,6127500,0,0,Low
ID-987438,Large Facility ,1400,70,1003,16-09-2015,20456764,147,0,0,0,0,0,2902500,0,0,High
ID-987438,Large Facility ,1400,70,1003,16-10-2015,13637844,99,0,0,0,0,0,7417500,0,0,High
ID-987438,Large Facility ,1400,70,1003,16-11-2015,27275684,198,0,1664874,0,0,0,7740000,0,0,High
ID-987438,Large Facility ,1400,70,1003,17-12-2015,13637844,99,0,0,0,0,0,5160000,0,0,High
ID-987439,Medium Facility,3120,150,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987439,Medium Facility,3120,150,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987439,Medium Facility,3120,150,1003,18-03-2014,0,0,0,0,0,0,322500,322500,0,0,Low
ID-987439,Medium Facility,3120,150,1003,18-04-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987439,Medium Facility,3120,150,1003,19-05-2014,52846640,198,0,0,0,0,0,9030000,0,0,Low
ID-987439,Medium Facility,3120,150,1003,16-06-2014,27275684,123,0,0,0,0,4515000,5805000,0,0,Low
ID-987439,Medium Facility,3120,150,1003,17-07-2014,3409460,24,0,0,0,0,9352500,2.58E+06,0,0,Low
ID-987439,Medium Facility,3120,150,1003,16-08-2014,3409460,24,0,0,0,0,8062500,967500,0,0,Low
ID-987439,Medium Facility,3120,150,1003,16-09-2014,17047304,123,0,0,0,0,6127500,2.58E+06,0,0,Low
ID-987439,Medium Facility,3120,150,1003,16-10-2014,23866224,171,0,0,0,322500,7417500,2902500,0,0,Low
ID-987439,Medium Facility,3120,150,1003,16-11-2014,30685148,222,0,0,0,0,8062500,645000,0,0,Low
ID-987439,Medium Facility,3120,150,1003,17-12-2014,17047304,123,0,0,0,0,4515000,3.87E+06,0,0,Low
ID-987439,Medium Facility,3120,150,1003,16-01-2015,34094608,246,0,0,0,0,7095000,4192500,0,0,Low
ID-987439,Medium Facility,3120,150,1003,16-02-2015,34094608,246,0,0,0,0,8707500,645000,0,0,Low
ID-987439,Medium Facility,3120,150,1003,18-03-2015,30685148,222,0,0,0,0,10642500,0,0,0,Low
ID-987439,Medium Facility,3120,150,1003,18-04-2015,40913528,294,0,0,0,0,10320000,0,0,0,Low
ID-987439,Medium Facility,3120,150,1003,19-05-2015,30685148,222,0,0,0,0,5482500,0,0,0,Low
ID-987439,Medium Facility,3120,150,1003,16-06-2015,37504068,270,0,0,0,0,7740000,2.58E+06,0,0,Low
ID-987439,Medium Facility,3120,150,1003,17-07-2015,34094608,246,0,0,0,0,10320000,322500,0,0,Low
ID-987439,Medium Facility,3120,150,1003,16-08-2015,88645980,417,0,0,0,0,8385000,0,0,0,Low
ID-987439,Medium Facility,3120,150,1003,16-09-2015,51141912,294,0,0,0,0,9352500,0,0,0,High
ID-987439,Medium Facility,3120,150,1003,16-10-2015,44322988,321,0,0,0,0,9352500,0,0,0,High
ID-987439,Medium Facility,3120,150,1003,16-11-2015,47732452,345,0,2102201.2,0,0,10320000,0,0,0,High
ID-987439,Medium Facility,3120,150,1003,17-12-2015,51141912,369,0,0,0,0,1.29E+07,0,0,0,High
ID-987441,Large Facility ,2872,155,1003,16-01-2014,-1704732,24,0,0,0,967500,5482500,1935000,1612500,0,Low
ID-987441,Large Facility ,2872,155,1003,16-02-2014,11933112,48,0,0,0,2902500,5160000,1935000,322500,0,Low
ID-987441,Large Facility ,2872,155,1003,18-03-2014,10228384,75,0,0,0,645000,4837500,967500,645000,0,Low
ID-987441,Large Facility ,2872,155,1003,18-04-2014,1704732,48,984270,4718970.5,0,1612500,4515000,2257500,645000,0,Low
ID-987441,Large Facility ,2872,155,1003,19-05-2014,30685148,222,0,1858675,0,0,4192500,4192500,0,0,Low
ID-987441,Large Facility ,2872,155,1003,16-06-2014,37504068,270,0,0,0,0,5160000,5482500,0,0,Low
ID-987441,Large Facility ,2872,155,1003,17-07-2014,37504068,270,0,2248057.2,0,0,4837500,11287500,0,0,Low
ID-987441,Large Facility ,2872,155,1003,16-08-2014,37504068,270,0,5198214.1,0,0,3225000,10320000,0,0,Low
ID-987441,Large Facility ,2872,155,1003,16-09-2014,51141912,369,42570,4354446.6,0,0,1935000,7740000,0,0,Low
ID-987441,Large Facility ,2872,155,1003,16-10-2014,88645980,639,0,4075561.5,0,0,3547500,12577500,0,0,Low
ID-987441,Large Facility ,2872,155,1003,16-11-2014,109102744,786,0,3174526.6,0,0,1935000,8385000,0,322500,Low
ID-987441,Large Facility ,2872,155,1003,17-12-2014,98874360,714,0,11521248,0,322500,2.58E+06,9030000,0,0,Low
ID-987441,Large Facility ,2872,155,1003,16-01-2015,143197352,1032,1203320.6,0,0,645000,3.87E+06,7095000,322500,0,Low
ID-987441,Large Facility ,2872,155,1003,16-02-2015,119331124,861,0,0,0,645000,10642500,7740000,967500,0,Low
ID-987441,Large Facility ,2872,155,1003,18-03-2015,153425732,1107,1187746,0,0,0,5805000,5482500,322500,0,Low
ID-987441,Large Facility ,2872,155,1003,18-04-2015,156835192,1131,0,5988610,0,1.29E+06,4515000,6127500,645000,0,Low
ID-987441,Large Facility ,2872,155,1003,19-05-2015,136378428,984,0,0,0,2902500,7417500,1612500,645000,0,Low
ID-987441,Large Facility ,2872,155,1003,16-06-2015,129559508,936,0,5473900,0,2902500,6450000,0,322500,0,Low
ID-987441,Large Facility ,2872,155,1003,17-07-2015,122740584,885,0,0,0,1.29E+06,7417500,967500,322500,0,Low
ID-987441,Large Facility ,2872,155,1003,16-08-2015,102283820,738,0,6331750,0,1612500,5805000,1.29E+06,967500,0,Low
ID-987441,Large Facility ,2872,155,1003,16-09-2015,119331124,861,0,0,0,967500,3547500,967500,645000,0,High
ID-987441,Large Facility ,2872,155,1003,16-10-2015,105693284,762,0,3540301.8,0,645000,7095000,4515000,322500,0,High
ID-987441,Large Facility ,2872,155,1003,16-11-2015,129559508,936,0,5047125,0,967500,5482500,2902500,967500,0,High
ID-987441,Large Facility ,2872,155,1003,17-12-2015,139787888,1008,0,7413888,0,322500,967500,0,0,0,High
ID-987443,Large Facility ,200,10,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,16-02-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,18-03-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,18-04-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,19-05-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,16-06-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,17-07-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,16-08-2014,0,0,0,0,0,0,0,322500,0,0,Low
ID-987443,Large Facility ,200,10,1003,16-09-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,16-10-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,16-11-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,17-12-2014,0,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,16-01-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,16-02-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,18-03-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,18-04-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,19-05-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,16-06-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,17-07-2015,0,0,0,0,0,0,0,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,16-08-2015,0,0,0,0,0,0,322500,0,0,0,Low
ID-987443,Large Facility ,200,10,1003,16-09-2015,6818920,48,0,0,0,0,322500,0,0,0,High
ID-987443,Large Facility ,200,10,1003,16-10-2015,0,0,0,0,0,0,0,645000,0,0,High
ID-987443,Large Facility ,200,10,1003,16-11-2015,0,0,0,0,0,0,322500,0,0,0,High
ID-987443,Large Facility ,200,10,1003,17-12-2015,3409460,24,0,0,0,0,645000,0,0,0,High
ID-987445,Medium Facility,9840,510,1003,16-01-2014,6818920,48,0,0,0,0,0,0,0,0,Low
ID-987445,Medium Facility,9840,510,1003,16-02-2014,17047304,123,0,0,0,0,0,0,0,0,Low
ID-987445,Medium Facility,9840,510,1003,18-03-2014,20456764,147,0,0,0,0,0,0,0,0,Low
ID-987445,Medium Facility,9840,510,1003,18-04-2014,27275684,198,0,1891307.7,0,0,7740000,14190000,967500,322500,Low
ID-987445,Medium Facility,9840,510,1003,19-05-2014,17047304,123,2612680,1270452.2,0,0,4192500,20317500,0,645000,Low
ID-987445,Medium Facility,9840,510,1003,16-06-2014,37504068,270,371025.5,0,0,0,12577500,17092500,645000,322500,Low
ID-987445,Medium Facility,9840,510,1003,17-07-2014,27275684,198,0,5294117,0,0,10320000,14190000,322500,322500,Low
ID-987445,Medium Facility,9840,510,1003,16-08-2014,34094608,246,0,0,0,0,12577500,10320000,0,322500,Low
ID-987445,Medium Facility,9840,510,1003,16-09-2014,40913528,294,1685238.8,4277188.5,0,0,9030000,9997500,322500,0,Low
ID-987445,Medium Facility,9840,510,1003,16-10-2014,71598676,516,1663136.8,411346.6,0,3547500,28702500,4515000,645000,0,Low
ID-987445,Medium Facility,9840,510,1003,16-11-2014,47732452,345,11446733.3,1380446.2,0,5805000,21285000,967500,645000,0,Low
ID-987445,Medium Facility,9840,510,1003,17-12-2014,75008136,540,576956.8,645000,0,3225000,16770000,322500,0,0,Low
ID-987445,Medium Facility,9840,510,1003,16-01-2015,85236520,615,0,165120,708984,17092500,9030000,1.29E+06,967500,0,Low
ID-987445,Medium Facility,9840,510,1003,16-02-2015,78417596,567,0,166087.5,0,12255000,7740000,0,322500,0,Low
ID-987445,Medium Facility,9840,510,1003,18-03-2015,105693284,762,4983936.5,358903.8,0,29025000,8707500,645000,967500,0,Low
ID-987445,Medium Facility,9840,510,1003,18-04-2015,102283820,738,2.15E+06,13593951.2,0,22897500,7095000,2257500,0,0,Low
ID-987445,Medium Facility,9840,510,1003,19-05-2015,119331124,861,8722064.1,8922723.6,0,19350000,3225000,3225000,322500,322500,Low
ID-987445,Medium Facility,9840,510,1003,16-06-2015,163654116,1182,6163319,11293666.2,0,7417500,20317500,4837500,0,0,Low
ID-987445,Medium Facility,9840,510,1003,17-07-2015,207977104,1500,399930.1,10619968,0,1612500,20317500,9030000,0,0,Low
ID-987445,Medium Facility,9840,510,1003,16-08-2015,163654116,1182,5533029.3,7158339,0,15157500,8707500,4837500,322500,0,Low
ID-987445,Medium Facility,9840,510,1003,16-09-2015,170473036,1230,0,6901637.6,0,5160000,2902500,0,322500,0,High
ID-987445,Medium Facility,9840,510,1003,16-10-2015,187520340,1353,2445173.5,10471304.1,0,2902500,18705000,3.87E+06,0,0,High
ID-987445,Medium Facility,9840,510,1003,16-11-2015,153425732,1107,829590.4,9030292.4,0,4192500,30637500,322500,0,0,High
ID-987445,Medium Facility,9840,510,1003,17-12-2015,119331124,861,0,11680279.2,0,3225000,25155000,0,0,0,High
ID-987446,Large Facility ,2360,125,1003,16-01-2014,3409460,24,0,0,0,0,0,8062500,0,0,Low
ID-987446,Large Facility ,2360,125,1003,16-02-2014,3409460,24,0,0,0,0,322500,6127500,0,0,Low
ID-987446,Large Facility ,2360,125,1003,18-03-2014,20456764,147,0,0,0,0,1612500,645000,0,0,Low
ID-987446,Large Facility ,2360,125,1003,18-04-2014,10228384,75,0,0,0,0,2902500,1.29E+06,0,0,Low
ID-987446,Large Facility ,2360,125,1003,19-05-2014,27275684,198,0,0,0,0,1935000,645000,0,0,Low
ID-987446,Large Facility ,2360,125,1003,16-06-2014,27275684,198,0,0,0,0,3225000,1.29E+06,0,0,Low
ID-987446,Large Facility ,2360,125,1003,17-07-2014,17047304,123,0,6216828.2,0,0,3.87E+06,5805000,0,0,Low
ID-987446,Large Facility ,2360,125,1003,16-08-2014,20456764,147,0,0,0,0,2257500,3.87E+06,0,0,Low
ID-987446,Large Facility ,2360,125,1003,16-09-2014,23866224,171,383800.8,0,0,0,1.29E+06,4515000,0,0,Low
ID-987446,Large Facility ,2360,125,1003,16-10-2014,20456764,147,0,0,0,0,1.29E+06,8385000,0,0,Low
ID-987446,Large Facility ,2360,125,1003,16-11-2014,37504068,270,0,0,0,0,1935000,2.58E+06,0,0,Low
ID-987446,Large Facility ,2360,125,1003,17-12-2014,27275684,198,0,0,0,0,645000,3547500,0,0,Low
ID-987446,Large Facility ,2360,125,1003,16-01-2015,44322988,321,0,0,0,0,1612500,5805000,0,0,Low
ID-987446,Large Facility ,2360,125,1003,16-02-2015,40913528,294,0,0,0,0,1612500,5482500,0,0,Low
ID-987446,Large Facility ,2360,125,1003,18-03-2015,40913528,294,0,4251934.6,0,0,645000,6450000,0,0,Low
ID-987446,Large Facility ,2360,125,1003,18-04-2015,40913528,294,0,0,0,0,3225000,6450000,0,0,Low
ID-987446,Large Facility ,2360,125,1003,19-05-2015,20456764,147,0,0,0,0,2.58E+06,4837500,0,0,Low
ID-987446,Large Facility ,2360,125,1003,16-06-2015,37504068,270,0,0,0,0,2.58E+06,4837500,0,0,Low
ID-987446,Large Facility ,2360,125,1003,17-07-2015,47732452,345,0,7378215.2,0,0,3547500,6127500,0,0,Low
ID-987446,Large Facility ,2360,125,1003,16-08-2015,27275684,198,0,0,0,0,2902500,3547500,0,0,Low
ID-987446,Large Facility ,2360,125,1003,16-09-2015,23866224,171,0,0,0,0,1612500,1612500,0,0,High
ID-987446,Large Facility ,2360,125,1003,16-10-2015,34094608,246,0,0,0,0,0,0,0,0,High
ID-987446,Large Facility ,2360,125,1003,16-11-2015,44322988,321,0,6601446,0,0,2.58E+06,3547500,0,0,High
ID-987446,Large Facility ,2360,125,1003,17-12-2015,40913528,294,0,2762586.6,0,0,3225000,4192500,0,0,High
ID-987447,Large Facility ,320,30,1003,16-01-2014,0,0,0,0,0,0,0,0,0,0,Low
