"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20230908","경인선","온수(성공회대입구)","7410","7047","20230911",""
"20230908","경인선","중동","10405","9704","20230911",""
"20230908","경인선","도화","4759","4194","20230911",""
"20230908","경춘선","신내","2730","2529","20230911",""
"20230908","경춘선","갈매","3635","3149","20230911",""
"20230908","경춘선","별내","3689","3464","20230911",""
"20230908","경춘선","퇴계원","4120","3895","20230911",""
"20230908","경춘선","사릉","2606","2575","20230911",""
"20230908","3호선","양재(서초구청)","43367","46678","20230911",""
"20230908","3호선","남부터미널(예술의전당)","35137","35287","20230911",""
"20230908","경춘선","금곡","1719","1638","20230911",""
"20230908","경춘선","평내호평","7057","7161","20230911",""
"20230908","경춘선","천마산","1769","1669","20230911",""
"20230908","경춘선","마석","4684","4719","20230911",""
"20230908","경춘선","대성리","679","1930","20230911",""
"20230908","경춘선","청평","1940","2100","20230911",""
"20230908","경춘선","상천","329","394","20230911",""
"20230908","경춘선","가평","1991","2404","20230911",""
"20230908","경춘선","굴봉산","131","152","20230911",""
"20230908","경춘선","백양리","110","111","20230911",""
"20230908","경춘선","강촌","437","498","20230911",""
"20230908","경춘선","김유정","513","556","20230911",""
"20230908","경춘선","남춘천","3910","3220","20230911",""
"20230908","3호선","교대(법원.검찰청)","19843","11677","20230911",""
"20230908","3호선","고속터미널","55734","55134","20230911",""
"20230908","3호선","잠원","5946","5579","20230911",""
"20230908","3호선","신사","32603","34693","20230911",""
"20230908","3호선","압구정","36884","40276","20230911",""
"20230908","3호선","옥수","10628","10583","20230911",""
"20230908","3호선","금호","9310","8501","20230911",""
"20230908","3호선","약수","15074","14711","20230911",""
"20230908","3호선","동대입구","11132","11950","20230911",""
"20230908","3호선","충무로","2","0","20230911",""
"20230908","3호선","을지로3가","13873","14348","20230911",""
"20230908","3호선","종로3가","12352","15169","20230911",""
"20230908","3호선","안국","30384","31018","20230911",""
"20230908","3호선","경복궁(정부서울청사)","29689","29243","20230911",""
"20230908","3호선","독립문","8228","8236","20230911",""
"20230908","3호선","무악재","5017","4735","20230911",""
"20230908","3호선","홍제","20550","19265","20230911",""
"20230908","3호선","녹번","18098","15975","20230911",""
"20230908","3호선","불광","18746","19953","20230911",""
"20230908","3호선","연신내","39056","37096","20230911",""
"20230908","3호선","구파발","24886","23664","20230911",""
"20230908","3호선","지축","7903","7784","20230911",""
"20230908","2호선","용두(동대문구청)","2923","2790","20230911",""
"20230908","2호선","신정네거리","11509","11882","20230911",""
"20230908","2호선","양천구청","7968","8508","20230911",""
"20230908","2호선","도림천","1476","1530","20230911",""
"20230908","경춘선","춘천","2295","1584","20230911",""
"20230908","공항철도 1호선","서울역","15419","13780","20230911",""
"20230908","공항철도 1호선","공덕","3184","4175","20230911",""
"20230908","공항철도 1호선","홍대입구","14945","15465","20230911",""
"20230908","공항철도 1호선","디지털미디어시티","15804","14827","20230911",""
"20230908","공항철도 1호선","마곡나루(서울식물원)","13446","12190","20230911",""
"20230908","공항철도 1호선","김포공항","11886","6523","20230911",""
"20230908","공항철도 1호선","계양","14761","13890","20230911",""
"20230908","공항철도 1호선","검암","8008","8055","20230911",""
"20230908","공항철도 1호선","청라국제도시","8404","8010","20230911",""
"20230908","공항철도 1호선","운서","9755","10317","20230911",""
"20230908","공항철도 1호선","공항화물청사","2696","2729","20230911",""
"20230908","공항철도 1호선","인천공항1터미널","13914","13232","20230911",""
"20230908","공항철도 1호선","인천공항2터미널","6686","5798","20230911",""
"20230908","공항철도 1호선","영종","4400","4574","20230911",""
"20230908","과천선","선바위","9495","7965","20230911",""
"20230908","과천선","경마공원","7729","7928","20230911",""
"20230908","과천선","대공원","3539","3644","20230911",""
"20230908","과천선","과천","7560","6782","20230911",""
"20230908","과천선","정부과천청사","13114","13662","20230911",""
"20230908","과천선","인덕원","28682","28946","20230911",""
"20230908","과천선","평촌","21408","20564","20230911",""
"20230908","과천선","범계","30720","31679","20230911",""
"20230908","분당선","선릉","15092","23344","20230911",""
"20230908","분당선","한티","18324","19379","20230911",""
"20230908","분당선","도곡","9002","8687","20230911",""
"20230908","분당선","구룡","3341","3004","20230911",""
"20230908","분당선","개포동","5701","5923","20230911",""
"20230908","분당선","대모산입구","6821","6217","20230911",""
"20230908","분당선","수서","17714","18323","20230911",""
"20230908","분당선","수원","9756","8883","20230911",""
"20230908","분당선","서울숲","14180","14523","20230911",""
"20230908","분당선","압구정로데오","23094","27126","20230911",""
"20230908","분당선","강남구청","11389","13022","20230911",""
"20230908","분당선","선정릉","9123","9570","20230911",""
"20230908","분당선","가천대","13258","13006","20230911",""
"20230908","분당선","태평","15126","14478","20230911",""
"20230908","분당선","모란","22829","23131","20230911",""
"20230908","분당선","야탑","29256","30972","20230911",""
"20230908","분당선","서현","27664","28566","20230911",""
"20230908","분당선","수내","15856","16023","20230911",""
"20230908","분당선","정자","20383","21499","20230911",""
"20230908","분당선","미금","17046","18220","20230911",""
"20230908","분당선","오리","13041","10734","20230911",""
"20230908","분당선","이매","6655","6223","20230911",""
"20230908","분당선","보정","3353","2804","20230911",""
"20230908","분당선","죽전","16359","17623","20230911",""
"20230908","분당선","구성","5824","5909","20230911",""
"20230908","분당선","신갈","5562","5444","20230911",""
"20230908","분당선","기흥","12338","11346","20230911",""
"20230908","분당선","상갈","6586","6146","20230911",""
"20230908","분당선","청명","5557","5225","20230911",""
"20230908","분당선","영통","11170","11044","20230911",""
"20230908","분당선","망포","18588","17638","20230911",""
"20230908","분당선","매탄권선","6678","6234","20230911",""
"20230908","분당선","수원시청","15391","18212","20230911",""
"20230908","분당선","매교","7032","6847","20230911",""
"20230908","서해선","김포공항","3068","3693","20230911",""
"20230908","서해선","원종","4511","4635","20230911",""
"20230908","서해선","부천종합운동장","2708","2090","20230911",""
"20230908","수인선","고색","6290","5776","20230911",""
"20230908","수인선","오목천","5645","4567","20230911",""
"20230908","수인선","어천","1360","1308","20230911",""
"20230908","수인선","야목","479","382","20230911",""
"20230908","수인선","사리","5844","5158","20230911",""
"20230908","수인선","달월","114","72","20230911",""
"20230908","수인선","월곶","3170","2942","20230911",""
"20230908","수인선","소래포구","6047","5947","20230911",""
"20230908","수인선","인천논현","6234","6735","20230911",""
"20230908","수인선","호구포","4688","4682","20230911",""
"20230908","수인선","남동인더스파크","2428","2777","20230911",""
"20230908","수인선","원인재","5037","5157","20230911",""
"20230908","수인선","연수","5382","5523","20230911",""
"20230908","수인선","송도","2826","2535","20230911",""
"20230908","수인선","인하대","8537","7817","20230911",""
"20230908","수인선","숭의","4678","4316","20230911",""
"20230908","수인선","신포","2159","2232","20230911",""
"20230908","수인선","인천","1200","1941","20230911",""
"20230908","신림선","샛강","3161","3642","20230911",""
"20230908","신림선","대방","3153","2348","20230911",""
"20230908","신림선","서울지방병무청","3514","3464","20230911",""
"20230908","신림선","보라매","4427","4007","20230911",""
"20230908","신림선","보라매공원","2432","2638","20230911",""
"20230908","신림선","보라매병원","8128","8400","20230911",""
"20230908","신림선","당곡","5211","4938","20230911",""
"20230908","신림선","신림","1957","2719","20230911",""
"20230908","신림선","서원","3997","3264","20230911",""
"20230908","신림선","서울대벤처타운","10487","9371","20230911",""
"20230908","신림선","관악산(서울대)","3326","3368","20230911",""
"20230908","안산선","산본","18463","19952","20230911",""
"20230908","안산선","대야미","5817","5143","20230911",""
"20230908","안산선","반월","4947","4717","20230911",""
"20230908","안산선","상록수","17592","17597","20230911",""
"20230908","안산선","한대앞","11783","11566","20230911",""
"20230908","안산선","중앙","21144","22984","20230911",""
"20230908","안산선","고잔","10233","9763","20230911",""
"20230908","안산선","초지","5937","5966","20230911",""
"20230908","안산선","안산","12921","12128","20230911",""
"20230908","안산선","신길온천","2131","2028","20230911",""
"20230908","안산선","정왕","12132","11517","20230911",""
"20230908","안산선","오이도","9308","9495","20230911",""
"20230908","안산선","수리산","4829","3810","20230911",""
"20230908","우이신설선","북한산우이","3346","3079","20230911",""
"20230908","우이신설선","솔밭공원","3077","2805","20230911",""
"20230908","우이신설선","4.19민주묘지","4151","3741","20230911",""
"20230908","우이신설선","가오리","4923","4888","20230911",""
"20230908","우이신설선","화계","4094","3859","20230911",""
"20230908","우이신설선","삼양","2361","2368","20230911",""
"20230908","우이신설선","삼양사거리","2899","2900","20230911",""
"20230908","우이신설선","솔샘","6802","6381","20230911",""
"20230908","우이신설선","북한산보국문","7503","6898","20230911",""
